account_age_days,transaction_amount,hour,weekday,month,is_high_value,transaction_amount_log,channel_Atm,channel_Mobile,channel_Pos,channel_Web,kyc_verified_No,kyc_verified_Yes,is_fraud
2159,8301,19,6,8,0,9.024251728612985,False,True,False,False,0,1,0
765,10536,4,0,8,0,9.262648151599528,False,False,False,True,0,1,0
493,5541,11,5,8,0,8.620110725422924,False,True,False,False,0,1,0
1981,4083,6,6,8,0,8.314832179284556,False,False,True,False,1,0,0
731,7578,12,4,8,0,8.93313654381203,False,True,False,False,1,0,0
919,4087,2,1,8,0,8.31581113188354,False,True,False,False,0,1,0
624,12412,12,5,8,0,9.426499589515949,False,False,True,False,0,1,0
2710,11886,21,1,8,0,9.383200644980624,False,True,False,False,0,1,0
542,4557,16,1,8,0,8.42463920980563,True,False,False,False,0,1,0
2411,14831,16,1,8,0,9.604542287805636,False,False,False,True,0,1,0
2653,6865,20,2,8,0,8.834336974017637,False,False,False,True,0,1,0
1031,5890,16,2,8,0,8.681181041521688,False,True,False,False,1,0,1
2422,15921,15,2,8,0,9.675457079648524,False,False,True,False,0,1,0
665,7598,10,4,8,0,8.935771938669784,False,True,False,False,0,1,0
511,50653,7,5,8,1,10.832773479905095,False,False,True,False,0,1,0
116,6225,11,0,8,0,8.736489351001554,False,False,False,True,0,1,0
1807,11202,7,4,8,0,9.323936878558722,False,False,True,False,0,1,0
1491,23503,17,5,8,0,10.064925898413659,False,True,False,False,1,0,0
763,4661,18,6,8,0,8.447199819595703,False,True,False,False,0,1,1
117,4457,20,5,8,0,8.402455513945814,False,True,False,False,0,1,0
2498,8396,2,3,8,0,9.035629778183564,False,False,False,True,0,1,0
136,24506,22,4,8,0,10.106714070009978,False,False,False,True,0,1,0
280,4951,19,4,8,0,8.507546814364431,False,True,False,False,0,1,0
1616,9041,20,2,8,0,9.109635667854551,True,False,False,False,1,0,0
962,18929,11,6,8,0,9.848503244203368,False,False,False,True,0,1,0
1117,8721,12,2,8,0,9.073603848402712,False,True,False,False,0,1,0
1503,16124,16,1,8,0,9.688126141663973,False,False,False,True,0,1,0
1283,14810,11,6,8,0,9.603125426926972,False,True,False,False,0,1,0
1450,10235,15,1,8,0,9.23366619727968,False,True,False,False,1,0,0
2170,11671,11,4,8,0,9.364948090202622,False,False,False,True,0,1,0
1608,8707,16,5,8,0,9.071997422354437,False,False,False,True,0,1,0
1681,297272,21,6,8,1,12.602406187505837,False,True,False,False,0,1,1
1148,4728,19,1,8,0,8.461469042643875,False,False,True,False,0,1,0
1349,14228,8,0,8,0,9.563037414545692,False,False,False,True,0,1,0
663,5773,6,5,8,0,8.661120360222881,False,True,False,False,0,1,0
1453,8104,19,5,8,0,9.000236434169777,True,False,False,False,0,1,0
2330,4429,21,2,8,0,8.39615486303918,False,False,False,True,0,1,0
14,6981,13,0,8,0,8.851090687664982,False,False,False,True,0,1,0
1298,4289,21,6,8,0,8.364042011922063,False,True,False,False,0,1,0
1750,254753,5,0,8,1,12.448053652630003,False,False,True,False,0,1,1
1823,12756,9,4,8,0,9.45383541953829,False,False,True,False,0,1,0
1514,16233,5,0,8,0,9.69486308732112,False,False,False,True,0,1,0
492,4288,11,5,8,0,8.36380888451688,False,True,False,False,1,0,0
1173,2709,8,0,8,0,7.904703913873747,False,False,False,True,0,1,0
2768,83102,12,4,8,1,11.327836081274944,False,False,False,True,1,0,0
1917,4947,2,4,8,0,8.506738733512378,False,True,False,False,0,1,0
2654,34785,4,6,8,0,10.456970285968099,False,True,False,False,0,1,0
1284,3643,9,0,8,0,8.200837258379849,False,False,True,False,1,0,0
2206,135238,2,0,8,1,11.814798862532433,False,False,False,True,0,1,1
974,57063,4,5,8,1,10.951928723957874,False,True,False,False,0,1,0
1735,6484,15,5,8,0,8.777247096750544,True,False,False,False,0,1,0
1129,3661,18,4,8,0,8.205764725234456,False,False,True,False,0,1,0
2327,9984,12,5,8,0,9.208839245849916,False,False,True,False,0,1,0
1805,16903,9,6,8,0,9.735305559295893,False,True,False,False,0,1,0
2934,5340,9,3,8,0,8.58316818033977,False,False,True,False,0,1,0
2034,11317,16,5,8,0,9.334149657702469,False,False,True,False,0,1,0
301,2363,22,6,8,0,7.768110378525988,False,True,False,False,1,0,0
966,10780,11,5,8,0,9.285540604539118,False,True,False,False,0,1,0
2702,45988,5,0,8,0,10.736157516440208,False,True,False,False,0,1,0
1149,6612,8,5,8,0,8.796792687674662,False,True,False,False,0,1,0
2083,4904,23,6,8,0,8.498010371999463,True,False,False,False,0,1,0
573,2825,19,1,8,0,7.946617563244473,True,False,False,False,0,1,0
478,5221,22,5,8,0,8.560635749259074,False,True,False,False,0,1,0
2990,20428,7,3,8,0,9.924710738987654,False,False,False,True,0,1,0
725,30815,21,4,8,0,10.335789314597852,False,False,False,True,0,1,0
1345,56855,0,6,8,1,10.94827703450673,True,False,False,False,0,1,1
2879,12453,5,5,8,0,9.429797135432397,False,True,False,False,0,1,0
969,7663,16,2,8,0,8.944289319650697,False,True,False,False,0,1,0
465,12730,23,6,8,0,9.451795243061646,False,False,True,False,0,1,0
2539,11019,11,3,8,0,9.307467082706905,False,True,False,False,0,1,0
1785,7195,18,6,8,0,8.881280595070423,False,True,False,False,1,0,1
772,2783,15,3,8,0,7.931644021454311,False,False,True,False,0,1,0
2425,8373,16,3,8,0,9.032886946579088,False,False,False,True,0,1,0
538,12222,15,0,8,0,9.411074701777263,False,False,False,True,0,1,0
1807,9511,19,6,8,0,9.160309438370618,False,True,False,False,1,0,1
540,2052,3,4,8,0,7.627057417018934,False,True,False,False,0,1,0
2702,2379,6,6,8,0,7.77485576666552,False,False,False,True,0,1,0
861,6685,12,5,8,0,8.807771066980044,True,False,False,False,0,1,0
1374,4298,12,6,8,0,8.366137716496281,False,False,False,True,1,0,0
1456,56065,15,4,8,1,10.93428484717576,False,False,True,False,0,1,0
1298,5389,13,0,8,0,8.592300663903043,False,True,False,False,0,1,1
1554,3884,9,3,8,0,8.264878262801748,False,False,False,True,0,1,0
2515,44628,4,1,8,0,10.70613915091923,False,False,False,True,0,1,0
2261,19762,16,0,8,0,9.891566781640435,False,True,False,False,0,1,0
2010,6212,14,3,8,0,8.734399150063695,False,True,False,False,1,0,0
13,23064,22,4,8,0,10.04607159599192,False,True,False,False,0,1,1
2235,12321,22,5,8,0,9.419141561574516,False,False,True,False,0,1,0
1211,3666,5,4,8,0,8.207129168071326,False,False,True,False,0,1,0
586,9062,17,4,8,0,9.111955470054781,True,False,False,False,0,1,0
2857,217136,13,4,8,1,12.288283769719138,False,False,True,False,0,1,0
1356,27121,11,0,8,0,10.20810048564789,False,False,False,True,1,0,1
2506,6916,17,0,8,0,8.841737428600585,False,False,False,True,0,1,0
1019,19907,22,6,8,0,9.898876939978445,False,False,True,False,0,1,0
155,4607,2,4,8,0,8.435549202375727,False,False,False,True,0,1,0
535,181337,17,6,8,1,12.108117972132941,False,False,False,True,0,1,0
128,224403,0,4,8,1,12.321203277783752,False,True,False,False,0,1,0
2928,7471,21,0,8,0,8.918917979908679,False,True,False,False,1,0,0
1602,6430,23,0,8,0,8.768885326134862,False,True,False,False,0,1,0
2046,5593,18,2,8,0,8.629449873761905,False,True,False,False,0,1,0
2355,6359,14,1,8,0,8.757783656334167,False,False,True,False,1,0,1
255,8743,21,4,8,0,9.076123029856374,False,False,False,True,0,1,0
740,5438,13,0,8,0,8.60135049942296,False,False,False,True,0,1,0
620,16040,19,2,8,0,9.682903223616842,False,False,True,False,0,1,0
2752,10693,7,6,8,0,9.277438115508676,False,False,False,True,0,1,0
2835,8480,16,1,8,0,9.0455836463617,False,False,True,False,0,1,0
330,9028,4,0,8,0,9.10819689830748,False,False,False,True,0,1,0
890,2790,7,0,8,0,7.934155233536322,False,True,False,False,0,1,0
2295,24171,6,6,8,0,10.09295021748145,False,False,True,False,1,0,0
1988,4434,21,6,8,0,8.39728289474368,False,True,False,False,0,1,0
1401,6735,14,5,8,0,8.815221555922163,False,False,False,True,1,0,0
1973,9184,23,5,8,0,9.125326997649227,False,False,False,True,0,1,0
1798,11175,6,0,8,0,9.321523900936798,False,False,True,False,0,1,0
1466,118442,0,4,8,1,11.682187111175395,False,False,False,True,0,1,0
2638,212484,9,6,8,1,12.266626676619847,False,False,False,True,0,1,0
2612,192930,11,2,8,1,12.170087891010663,True,False,False,False,0,1,0
2606,3446,3,6,8,0,8.145259566516865,False,True,False,False,0,1,0
397,4966,17,5,8,0,8.51057131510735,True,False,False,False,0,1,0
26,13957,4,4,8,0,9.543808099577097,False,False,True,False,0,1,0
502,93081,6,5,8,1,11.441236104078383,False,True,False,False,0,1,0
467,7521,19,6,8,0,8.925587339030281,False,True,False,False,0,1,0
104,3740,22,6,8,0,8.227108234348146,False,True,False,False,0,1,0
2346,14841,0,3,8,0,9.60521627853008,False,False,False,True,0,1,0
1876,6061,19,3,8,0,8.709795057617749,False,False,False,True,0,1,0
1774,76248,15,6,8,1,11.24175957962956,True,False,False,False,0,1,0
296,6251,7,1,8,0,8.740656691541368,False,True,False,False,0,1,0
2575,4531,6,4,8,0,8.418918622147897,True,False,False,False,0,1,0
542,22337,0,6,8,0,10.014044543100772,False,False,True,False,0,1,0
1895,2489,15,0,8,0,7.820037989458753,False,True,False,False,0,1,0
1253,14281,5,2,8,0,9.566755282109055,False,False,False,True,0,1,0
14,15253,0,0,8,0,9.632597042724184,False,False,False,True,0,1,0
1643,20411,12,5,8,0,9.923878242183862,False,False,False,True,0,1,0
582,9562,17,3,8,0,9.165656764349542,False,True,False,False,0,1,0
2891,27353,22,0,8,0,10.216618049441497,False,False,True,False,0,1,0
2025,6526,15,2,8,0,8.783702698635217,True,False,False,False,0,1,0
1374,9089,22,5,8,0,9.114930187171524,False,False,False,True,1,0,1
2982,6421,10,6,8,0,8.76748487464946,False,False,True,False,1,0,0
1469,14839,7,6,8,0,9.605081516721372,False,False,False,True,1,0,1
649,9546,16,0,8,0,9.163982247998034,False,True,False,False,0,1,0
552,8126,3,6,8,0,9.002947130753205,False,False,False,True,0,1,0
662,6175,23,6,8,0,8.728426091704613,False,False,False,True,0,1,0
1292,8009,7,2,8,0,8.988446040062405,False,False,False,True,0,1,0
827,34410,23,6,8,0,10.446131559688638,False,False,False,True,0,1,0
2914,31988,6,4,8,0,10.373147372686288,False,True,False,False,0,1,0
1551,20525,6,1,8,0,9.92944765420566,False,True,False,False,1,0,0
950,34466,20,6,8,0,10.447757623521474,False,False,False,True,0,1,0
1818,6320,13,0,8,0,8.751632702472298,False,True,False,False,0,1,0
1262,65650,18,6,8,1,11.092108111907391,False,False,False,True,0,1,0
1850,12733,6,5,8,0,9.45203086057697,False,False,True,False,0,1,0
439,157582,5,0,8,1,11.967707582567439,False,True,False,False,0,1,1
1210,237042,10,5,8,1,12.375996838259159,False,False,True,False,0,1,0
1489,9073,0,6,8,0,9.113168460223909,True,False,False,False,0,1,0
1054,110608,18,4,8,1,11.613756739081541,False,False,False,True,0,1,0
2300,7657,8,0,8,0,8.943506132037239,False,False,False,True,0,1,0
2128,3523,21,1,8,0,8.16735198705607,False,True,False,False,0,1,0
14,27142,22,4,8,0,10.208874465231354,False,False,False,True,0,1,0
2165,4986,1,3,8,0,8.514589805546123,False,False,False,True,0,1,0
119,181875,5,6,8,1,12.111080415174566,False,False,True,False,0,1,0
1180,6877,13,5,8,0,8.83608319099221,False,False,False,True,0,1,0
1793,4114,7,2,8,0,8.32239411311117,True,False,False,False,0,1,0
183,3898,13,4,8,0,8.268475388982598,False,True,False,False,0,1,0
1588,111386,4,1,8,1,11.620765903076874,False,True,False,False,0,1,0
750,19737,0,0,8,0,9.890300990731953,False,False,False,True,1,0,0
30,9454,17,1,8,0,9.154298981092557,False,False,True,False,0,1,0
1973,6181,14,1,8,0,8.729397122692061,False,False,False,True,0,1,0
1094,54692,19,5,8,1,10.909491009471575,False,False,False,True,0,1,0
1619,4374,13,5,8,0,8.383661798791715,False,True,False,False,0,1,0
1114,1619,1,4,8,0,7.3901814282264295,False,True,False,False,0,1,0
821,4260,13,2,8,0,8.357259153499912,False,False,False,True,0,1,0
2069,7110,9,6,8,0,8.869398159883518,False,False,False,True,0,1,0
547,11114,3,0,8,0,9.316050826398296,False,True,False,False,0,1,0
1369,19935,3,4,8,0,9.90028242158718,False,True,False,False,0,1,0
84,40510,18,0,8,0,10.609328821154959,False,True,False,False,0,1,0
391,2865,18,4,8,0,7.960672608388117,False,True,False,False,1,0,0
1203,119396,13,0,8,1,11.690209353996844,False,False,False,True,0,1,0
2425,36286,5,1,8,0,10.49921482938849,False,True,False,False,0,1,0
1122,26099,6,3,8,0,10.169690593310785,False,False,False,True,0,1,0
1515,6928,4,4,8,0,8.843470781627381,False,False,False,True,0,1,0
1854,3082,6,2,8,0,8.03365842788615,False,False,False,True,0,1,0
1768,9795,9,2,8,0,9.189729418072059,False,False,False,True,0,1,0
2956,7314,17,4,8,0,8.897682313454224,False,False,False,True,0,1,0
862,296083,10,3,8,1,12.59839847683098,False,False,False,True,0,1,0
2144,13431,9,4,8,0,9.505395198757377,False,True,False,False,0,1,0
1813,50314,5,0,8,1,10.826058522367434,False,False,False,True,0,1,0
1530,17835,21,2,8,0,9.788974165747367,False,False,False,True,0,1,0
1927,3384,0,2,8,0,8.127109185346375,False,True,False,False,0,1,0
2546,3986,11,4,8,0,8.290794347381356,False,False,False,True,0,1,0
2594,7162,16,5,8,0,8.876684166614451,False,False,False,True,0,1,0
1330,8784,23,2,8,0,9.080801000621198,False,False,True,False,0,1,0
2838,16113,12,0,8,0,9.68744373833714,False,False,False,True,0,1,0
2843,6893,12,5,8,0,8.83840674707681,False,True,False,False,0,1,0
2846,7803,10,6,8,0,8.962391701743002,False,True,False,False,0,1,0
43,193352,15,5,8,1,12.172272812818875,False,True,False,False,0,1,0
2911,15692,13,0,8,0,9.66097003203872,False,False,False,True,0,1,0
479,12129,20,6,8,0,9.403437001938096,False,False,False,True,0,1,0
947,4919,11,1,8,0,8.501063809486354,False,False,False,True,1,0,0
273,247479,22,5,8,1,12.419085049644925,False,False,False,True,0,1,1
1084,9068,17,6,8,0,9.112617283447568,False,True,False,False,0,1,0
1742,200517,5,4,8,1,12.208659297260274,False,True,False,False,0,1,1
2076,159159,4,4,8,1,11.977665264540866,False,True,False,False,0,1,0
2728,8274,3,2,8,0,9.020994200245264,False,False,False,True,0,1,0
785,3926,19,3,8,0,8.27563105457801,False,False,False,True,0,1,0
676,9648,10,1,8,0,9.174609562020384,False,False,False,True,0,1,0
1316,41062,22,5,8,0,10.622862751712955,False,False,False,True,0,1,1
1824,14311,6,5,8,0,9.568853625188556,False,False,False,True,0,1,0
802,25826,9,6,8,0,10.159175735326064,False,False,True,False,0,1,0
866,197757,12,4,8,1,12.194799339931714,False,False,True,False,1,0,0
2196,3951,14,5,8,0,8.281977058867758,True,False,False,False,1,0,0
105,174814,18,1,8,1,12.071483550878883,False,True,False,False,1,0,0
1421,18872,6,6,8,0,9.84548760823814,False,False,True,False,0,1,0
1985,289347,6,0,8,1,12.575385394933859,False,True,False,False,0,1,0
1113,11695,23,0,8,0,9.36700218198956,False,True,False,False,1,0,0
2786,7989,9,0,8,0,8.98594603876032,False,True,False,False,0,1,0
2364,8218,3,2,8,0,9.0142038261485,False,True,False,False,0,1,0
1002,9191,14,6,8,0,9.126088819528592,False,True,False,False,0,1,0
570,7732,9,3,8,0,8.953252164609035,False,True,False,False,0,1,0
2389,7555,17,1,8,0,8.9300972286214,False,False,False,True,1,0,0
488,3275,16,6,8,0,8.09437844497296,False,False,False,True,0,1,0
1695,226730,6,3,8,1,12.331519571743312,False,False,True,False,0,1,1
2244,11554,2,6,8,0,9.35487352270848,False,False,True,False,0,1,0
2532,6959,19,6,8,0,8.847934753328465,False,False,False,True,0,1,0
2453,9025,12,5,8,0,9.107864580386947,True,False,False,False,0,1,0
473,284914,21,3,8,1,12.559946169152685,False,True,False,False,1,0,1
2227,257529,1,3,8,1,12.458891497154132,False,True,False,False,0,1,1
2187,22566,4,4,8,0,10.02424394117191,False,True,False,False,0,1,0
1109,32506,4,5,8,0,10.389210729741277,False,False,False,True,0,1,0
1427,11077,8,6,8,0,9.31271643859305,False,True,False,False,0,1,0
1695,179026,9,6,8,1,12.095291911436814,False,False,True,False,0,1,0
698,54061,19,6,8,1,10.897886815076554,False,True,False,False,0,1,0
1002,20897,18,0,8,0,9.947408739594056,False,False,True,False,0,1,0
313,7359,14,3,8,0,8.903815211722922,False,False,False,True,0,1,0
2745,7482,0,6,8,0,8.920389060080359,False,False,False,True,0,1,0
1460,4996,9,0,8,0,8.516593011344206,False,True,False,False,0,1,0
647,3578,21,5,8,0,8.182838710766026,False,False,True,False,0,1,0
846,95539,14,3,8,1,11.467300286943953,False,False,False,True,0,1,0
2507,17881,5,6,8,0,9.791549899295264,False,True,False,False,0,1,0
1356,12433,13,4,8,0,9.428189934829282,False,False,False,True,1,0,0
388,11351,22,4,8,0,9.337149218839878,False,False,False,True,1,0,0
678,10032,10,1,8,0,9.213634938925614,False,True,False,False,0,1,0
1354,6586,9,6,8,0,8.792853288640693,True,False,False,False,0,1,0
227,227115,12,1,8,1,12.33321617915661,False,True,False,False,0,1,1
2236,3500,17,2,8,0,8.160803920954665,False,False,False,True,0,1,0
734,6646,21,2,8,0,8.801920904041582,False,False,False,True,0,1,0
827,6147,20,2,8,0,8.723882104658486,True,False,False,False,0,1,0
644,9197,11,5,8,0,9.12674134809987,False,False,False,True,0,1,0
2735,7995,22,4,8,0,8.98669669562029,False,False,False,True,0,1,0
473,11169,14,6,8,0,9.320986892063246,False,False,False,True,0,1,0
2176,12011,1,6,8,0,9.39366142910322,False,False,False,True,0,1,0
1473,10608,1,0,8,0,9.269457976459272,False,False,False,True,1,0,0
1503,14344,20,4,8,0,9.571156728415465,False,True,False,False,0,1,0
2973,12505,10,2,8,0,9.433963808127244,False,False,False,True,0,1,0
2774,66675,16,6,8,1,11.107600347062979,False,False,True,False,0,1,0
2807,247939,22,4,8,1,12.420942060392138,False,True,False,False,0,1,0
886,2283,18,0,8,0,7.7336835707759,False,True,False,False,0,1,0
1592,5635,17,4,8,0,8.636929873018572,False,False,False,True,0,1,0
678,6372,18,4,8,0,8.759825595314295,False,True,False,False,0,1,0
2946,242429,23,4,8,1,12.398468287895604,True,False,False,False,0,1,0
2216,3109,17,0,8,0,8.04237800517328,False,True,False,False,0,1,0
1851,5627,22,0,8,0,8.63550941823428,False,False,True,False,0,1,0
1226,2189,8,6,8,0,7.691656822810547,False,True,False,False,0,1,0
1420,19645,8,6,8,0,9.885629034234816,False,False,False,True,0,1,0
2373,7709,9,3,8,0,8.950273466557375,False,True,False,False,0,1,0
2927,3628,13,6,8,0,8.19671240721307,False,False,False,True,0,1,0
2930,2081,8,1,8,0,7.641084249174914,False,True,False,False,0,1,0
1223,8955,1,0,8,0,9.100078977718645,False,False,True,False,1,0,0
478,113523,2,3,8,1,11.639769547294895,False,True,False,False,0,1,0
998,9921,0,6,8,0,9.202509792860994,False,False,False,True,1,0,0
1171,4990,17,5,8,0,8.515391569469609,False,False,True,False,0,1,0
1531,5078,9,5,8,0,8.532869670801245,False,False,False,True,0,1,0
2919,10532,21,4,8,0,9.262268464836541,False,False,True,False,0,1,0
327,13688,10,6,8,0,9.524347869595513,False,True,False,False,0,1,0
1777,9120,7,1,8,0,9.118334726180159,False,False,True,False,1,0,0
1219,8001,8,2,8,0,8.98744678941718,False,True,False,False,0,1,0
631,30768,22,6,8,0,10.334262968600457,False,True,False,False,0,1,0
308,5707,11,0,8,0,8.649623978596727,False,True,False,False,1,0,0
375,10431,6,0,8,0,9.252633284166434,True,False,False,False,0,1,0
443,3825,21,1,8,0,8.249575150000199,False,False,True,False,0,1,0
148,10095,6,0,8,0,9.219894584780995,True,False,False,False,0,1,0
154,272659,11,2,8,1,12.515980876740121,False,False,False,True,0,1,1
913,13037,14,2,8,0,9.475623449484484,False,True,False,False,0,1,0
2480,9268,23,1,8,0,9.134430777875833,False,False,False,True,0,1,0
602,21912,23,0,8,0,9.994835346995403,True,False,False,False,0,1,0
2285,7438,4,2,8,0,8.914491710191342,False,True,False,False,0,1,0
2058,10719,16,1,8,0,9.279866434624793,False,True,False,False,0,1,0
1016,15865,21,6,8,0,9.671933733861948,False,False,False,True,0,1,0
1611,8297,10,2,8,0,9.023769800892813,False,False,False,True,1,0,1
1625,228347,21,1,8,1,12.338626060090007,False,False,False,True,0,1,0
865,17708,11,4,8,0,9.7818282639088,False,True,False,False,0,1,0
2860,24466,5,3,8,0,10.105080549819894,False,False,True,False,0,1,0
2653,9413,4,4,8,0,9.149953221961088,False,True,False,False,0,1,0
750,6336,8,6,8,0,8.754160749323518,False,True,False,False,0,1,0
624,7978,10,0,8,0,8.984568369308281,False,True,False,False,0,1,0
1084,30109,1,1,8,0,10.312612621475779,False,False,True,False,1,0,1
2276,16030,3,6,8,0,9.682279626689674,False,False,False,True,0,1,0
1920,8716,17,2,8,0,9.073030421011577,False,False,False,True,0,1,0
1495,2464,18,0,8,0,7.80994708647679,False,False,False,True,0,1,0
